element_type,osmid,name,tourism,geometry,access,barrier,bicycle,foot,horse,historic,name:en,ruins,start_date,website,wikidata,wikipedia,description,note,amenity,building,denomination,religion,wheelchair,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,contact:phone,fee,man_made,tower:type,entrance,source,source:date,url,castle_type,attraction,memorial,leisure,sport,natural,disused:natural,archaeological_site,opening_hours,site_type,nodes,email,hearing_loop,height,phone,roof:height,roof:shape,url:miserend,alt_name,ele,name:nl,name:tr,area,highway,surface,landuse,heritage,addr:suburb,architect,animal,ways,dog,name:de,type,locomotive:type,ref,waterway,inscription,survey:date,aerialway,is_in,addr:conscriptionnumber,addr:housename,addr:province,architect:wikipedia,building:levels,url:mma,url:muemlekem,url:viztorony,place,reservation,closest_town,contact:appstore,contact:email,contact:facebook,contact:googleplay,contact:press,contact:radio,contact:soundcloud,contact:youtube,contact:youtube2,official_name,operator,historic:civilization,check_date,display,material,support,visibility,artist_name,description:de,description:en,denotation,leaf_cycle,leaf_type,addr:place,mapillary,name:hu,image,fixme,service_times,url:gc,addr:district,url:geocaching,layer,tunnel,bridge,building:part,observatory:type,roof:colour,source:name,FIXME,intermittent,genus,species,smoking,age,species:hu,url:blog,postal_code,surveillance,surveillance:type,telescope:diameter,telescope:type,video,wall,addr:hamlet,old_name,geological,disused:man_made,contact:website,operator:type,wheelchair:description,name:sk,drinking_water,toilets:disposal,building:colour,location,military,bunker_type,building:architecture,geocaching,local_name,stop_date,description:hu,url:tuhu,contact:mobile,smoothness,date,check_date:opening_hours,contact:instagram,contact:phone_1,opening_hours:url,payment:maestro,payment:mastercard,payment:visa,name:pl,payment:debit_cards,fortification_type,toilets:wheelchair,social_facility,social_facility:for,url:muemlekem.hu,bridge:structure,admin_level,charge,url:műemlékem,capacity,disused:tourism,facebook,url:visegrad,source:geometry,building:condition,url:varak,created_by,contact:foursquare,contact:tripadvisor,cuisine,ref:google,name:es,name:ko,name:ru,name:it,club,free_refill,free_refill_note,live_music,music,outdoor_seating,artwork_type,cave:features,cave:ref,disused,name:ro,name:zh,circumference,diameter_crown,species:ru,protect_class,wikimedia_commons,level,tomb,camera:type,internet_access,internet_access:fee,loc_name,public_transport,railway,railway:name:VPE,railway:ref,railway:ref:DB,train,uic_name,uic_ref,url:turistautak,url:iho,url:kozterkep,remark,operator:de,operator:en,operator:fr,operator:hr,operator:it,operator:ro,operator:sk,operator:sr,seamark:rock:water_level,seamark:type,barometer,hygrometer,thermometer,abandoned:building,abandoned:military,protection_title,taxon,historic:period,url:biatorbágy,url:ertektar,collection,name:ja,aeroway,aircraft:type,razed:tourism,brand,theatre:genre,name:eo,name:fr,zoo,aircraft:model,construction_date,name:cs,name:pt,source:height,official_name:de,alt_name:de,alt_name:en,architect:wikidata,status,internet_access:ssid,old_name:1958-1999,roof:levels,name:el,contact:twitter,garden:type,building:material,building:min_level,name:he,name:uk,name:af,name:an,name:bg,name:ca,name:da,name:eu,name:fi,name:hy,name:id,name:mk,name:sl,name:sr,name:sr-Latn,name:sv,url:ef,url:ertekletar,alt_name:cs,int_name,opening_hours_1,phone:mobile,url:historicgarden,url:2,diocese,name:etymology:wikidata,wheelchair:description:de,url:limes_pannonia,addr:subdistrict,url:BME,url:regitemplomok,url:tok,building:cladding,headframe,resource,cutline,xmas:feature,church,delivery,payment:american_express,payment:amex,payment:cards,payment:cash,payment:coins,payment:electronic_purses,payment:visa_electron,takeaway,species:wikidata,contact:webcam,government,office,short_name,fax,bath:type,telecom,boat,water,lit,url:velenceito,accuracy,ref:hu_geocaching,url:egkep,pump,conscriptionnumber,url:kastelyok,tower:construction,worship,landmark,lanes,maxspeed,priority,source:maxspeed,designation,is_in:zoo,GPS,roof:material,url:geocaching.hu,artwork_subject,fence_type,alt_phone,windmill:vanes,water_slide,heritage:website,opening_hours:office,mineshaft_type,abandoned:railway,incline,length,tracktype,name:la,url:mult,url:wikimapia,ref:ksh,wikidata:2,wikipedia:2,manufacturer:wikidata,maxweight,maxwidth,description:ar,description:bg,description:cz,description:es,description:fi,description:fr,description:gr,description:hr,description:il,description:it,description:ja,description:nl,description:pl,description:ro,description:ru,description:sk,description:sl,description:sr,description:zh,ship:type,website:2,website:3,functional,url:egykor,disused:railway,network,shelter,craft,shop,telescope,telescope:usage,url:bnpi,pump:status,heritage:operator,maxweight:signed,oneway,note:hu,ref:HU:vatin,openplaques:id,boundary,genus:en,genus:hu,planted_by,planted_date,url:epulettar,url:archeodatabase,url:epiteszforum,url:mtak,url:museum,url:sulinet,bottle,fountain,astronomy,min_height,url:darksky,self_service,toilets,old_addr:housenumber,old_addr:street,mtb:scale,sac_scale,url:library_hun,url:templomrom,url:turautak,drinking_water:legal,water_characteristic,product,url:geopark,colour,year_of_construction,community,monastery:type,wikipedia:en,changing_table,operator:addr,ref:vatin,maxheight,embankment,abandoned,abandoned:highway,source:ref,format,format:top,seasonal,trees,motorcar,abandoned:man_made,building:flats,branch,brand:wikidata,brand:wikipedia,operator:wikidata,operator:wikipedia,source:www.posta.hu:date,ref:viztorony.hu
node,3574389695,Zselici Csillagpark - Nappali csillagnéző ház,attraction,POINT (17.7797403 46.2233277),,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4230233939,,attraction,POINT (17.5634706 46.4685548),,,,,,yes,,,,,,,,,,,,,,,,,,,,,campanile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4419682621,Merengő,attraction,POINT (17.7977977 46.4472211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4453900673,madár megfigyelő,attraction,POINT (17.817841 46.4000675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4815237480,Harangtorony és kőkereszt,attraction,POINT (17.6507184 46.4967267),,,,,,,,,,,,,,,,,,,yes,Bodrog,HU,,,,,,tower,bell_tower,,,,,,,,,,,,,24/7,,,,,8,,,,,,,,,,,,,,Bodrog-Felsőbű,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Római katolikus plébánia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5229723922,Présház,attraction,POINT (17.8322662 46.1821606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5229723923,Svábház,attraction,POINT (17.8404166 46.1806566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6363146857,Petesmalmi Vidrapark,attraction,POINT (17.5020923 46.2273768),,,,,,,,,,http://www.vidrapark.hu/,Q7346526,hu:Petesmalmi Vidrapark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tu-Su 10:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7617749485,Láma pálya (dh),attraction,POINT (17.7268014 46.3084372),,,,,,,Lama trail (dh),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7617749486,Láma pálya (dh) (induló),attraction,POINT (17.7267274 46.3085514),,,,,,,Láma track (dh) (starting),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8001301997,,attraction,POINT (17.900377 46.3767292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8478796788,Egykori tüskevári malomstrand,attraction,POINT (17.7753984 46.3616893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9653275949,,attraction,POINT (17.751854 46.2241771),,,,,,,,,,https://geocaching.hu/caches.geo?id=5205,Q1212146,hu:Márcadópuszta,4258. Márcadó (GCMARA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9970581496,,attraction,POINT (17.8956208 46.3208013),,,,,,,,,,,,,,,clock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sundial,,wall_mounted,street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,304661520,Festetics-Vrancsics-kastély,attraction,"POLYGON ((17.7444547 46.5214524, 17.7442392 46.5214527, 17.744238 46.5209523, 17.7444535 46.5209521, 17.7444547 46.5214524))",private,,,,,castle,,,,,,,,,,yes,,,,,,,,,,,,,,,,,stately,,,,,,,,,,"[3092378410, 3092378411, 3092378404, 3092378403, 3092378410]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,454929027,Rippl-Rónai Villa,attraction,"POLYGON ((17.8148727 46.3417679, 17.8150659 46.341829, 17.8155701 46.3419752, 17.8159671 46.3415049, 17.8163855 46.3415197, 17.816753 46.3415067, 17.8166512 46.340984, 17.816466 46.3405716, 17.8153556 46.3405235, 17.8144812 46.3408013, 17.8141861 46.341016, 17.8141761 46.3412869, 17.8143994 46.3414882, 17.8145429 46.3415441, 17.8148727 46.3417679))",,fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,"[4514119098, 4514119097, 4514119096, 4514119095, 4514119094, 4514119093, 9433554622, 4514119092, 4514119091, 4514119090, 4514119089, 4514118288, 4514118287, 9433554617, 4514119098]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,778835298,Szűz Mária Háza,attraction,"POLYGON ((17.7593029 46.4126506, 17.7594128 46.4126511, 17.7594125 46.4126884, 17.759471 46.4126887, 17.7594722 46.4125444, 17.7594092 46.4125442, 17.7594088 46.4125849, 17.7593034 46.4125844, 17.7593031 46.4126183, 17.7593029 46.4126506))",,,,,,,,,,http://mindszentykongregacio.hu/wp/,,hu:Szűz Mária efezusi háza Kaposfüreden,Szt.II. János Pál pápa a “Mária Ház” alapkövét és kis harangját a Győrben 1996-ban győri látogatásán (1996.szeptember 7-én) az Ipari Parkban mondott szentmisén megáldotta.,,place_of_worship,chapel,roman_catholic,christian,,,,,,,,,,,,,,,,,,,,,,,,,"[7271821251, 7271821247, 7271821246, 7271821250, 7271821249, 7271821244, 7271821245, 7271821248, 7271821110, 7271821251]",,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Mindszenty József Kongregáció,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,953965345,Planetárium Csillagpark,attraction,"POLYGON ((17.7652518 46.2365713, 17.7652246 46.2365708, 17.7652015 46.2365762, 17.7651821 46.2365864, 17.7651686 46.2366005, 17.7651622 46.236619, 17.7651642 46.2366336, 17.7651737 46.2366491, 17.7651899 46.2366616, 17.765223 46.236672, 17.7652527 46.2366716, 17.7652798 46.2366632, 17.765297 46.2366512, 17.7653076 46.236636, 17.7653105 46.2366193, 17.7653055 46.2366028, 17.765293 46.2365883, 17.7652745 46.2365774, 17.7652518 46.2365713))",,,,,,,,,2015,,,,12m átmérőjű acélszerkezetű planetárum kupola.,,,yes,,,yes,,,,,,,,observatory,,,survey,,,,,,,,,,,,,"[3658092331, 8829509338, 8829509331, 8829509337, 8829509339, 8829509330, 8829509340, 8829509341, 8829509332, 8829509333, 8829509334, 3658092528, 3658092334, 8829509357, 3658092333, 8829509356, 3658092527, 3658092332, 3658092331]",,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Zselici Csillagpark; SEFAG Erdészeti és Faipari Zártkörűen Működő Részvénytársaság,,,,steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planetarium,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,953965346,Csillagpark Csillagvizsgáló,attraction,"POLYGON ((17.7651314 46.236267, 17.7651529 46.2362722, 17.765169 46.2362833, 17.7651765 46.2362981, 17.765174 46.2363137, 17.765162 46.2363271, 17.7651427 46.2363355, 17.7651201 46.2363373, 17.7650987 46.2363321, 17.7650825 46.236321, 17.765075 46.2363062, 17.7650775 46.2362905, 17.7650896 46.2362772, 17.7651088 46.2362688, 17.7651314 46.236267))",,,,,,,,,,http://zselicicsillagpark.hu/,,,bemutató csillagvizsgáló,,,,,,,,,,,,,,observatory,,,survey,,http://egkep.com/?pbxk,,,,,,,,,,,"[8829509355, 8829509354, 8829509353, 8829509352, 8829509351, 8829509350, 8829509349, 8829509336, 8829509348, 8829509347, 8829509346, 8829509345, 8829509344, 8829509343, 8829509355]",,,6,,12,dome,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zselici Csillagpark; SEFAG Erdészeti és Faipari Zártkörűen Működő Részvénytársaság,,,,steel,,,,,,,,,,,,,,,,,,,,,dome,astronomical,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,fenyszennyezes.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
